1,WNT,T6,DRY,RLT,FINE,DRIVER,Serious,F,YNU,CAR
1,WNT,T5,DRY,RLT,FINE,PEDESTRAIN,Slight,F,CHD,CAR
1,WNT,T5,DRY,RLT,FINE,PEDESTRAIN,Slight,M,CHD,CAR
2,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,F,ADL,CAR
2,WNT,T6,DRY,RLT,FINE,DRIVER,Slight,M,ADL,CAR
2,WNT,T5,DRY,RLT,FINE,DRIVER,Slight,F,CHD,CAR
2,WNT,T5,DRY,RLT,FINE,PASSENGER,Slight,F,ADL,CAR
2,WNT,T5,DRY,RLT,FINE,PASSENGER,Slight,F,ADL,CAR
3,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
3,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,F,ADL,CAR
1,WNT,T5,DRY,RLT,FINE,PEDESTRAIN,Slight,F,ADL,CAR
2,WNT,T5,DRY,RLT,FINE,DRIVER,Slight,M,ADL,CAR
1,WNT,T5,DRY,RLT,FINE,PEDESTRAIN,Slight,M,ADL,CAR
2,WNT,T5,DRY,DUS,FINE,DRIVER,Slight,M,ADL,CAR
1,WNT,T5,DRY,RLT,FINE,PEDESTRAIN,Slight,M,SNR,CAR
1,WNT,T1,DRY,NLT,FINE,DRIVER,Slight,M,ADL,TRC
1,WNT,T2,ICE,RLT,FINE,DRIVER,Slight,F,CHD,TWH
3,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,F,YNU,CAR
3,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,F,YNU,CAR
3,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,F,YNU,CAR
1,WNT,T1,DRY,RLT,FINE,PEDESTRAIN,Serious,F,CHD,CAR
1,WNT,T5,DRY,RLT,FINE,PEDESTRAIN,Slight,M,SNR,CAR
2,WNT,T5,DRY,RLT,FINE,DRIVER,Slight,M,ADL,CAR
1,WNT,T1,DRY,RLT,FINE,DRIVER,Slight,M,ADL,CAR
2,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TWH
2,WNT,T2,WET,RLT,RAIN,DRIVER,Slight,F,ADL,CAR
2,WNT,T5,DRY,RLT,FINE,DRIVER,Slight,M,ADL,CAR
